Time,Group,No#2,G1,G2,G3,G4,G5,G6,A1,G7,G8,G9,G10,G11,G12,G13,G14,A2,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,A3,S12,S13,S14,S15,S16_D,S16_T,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,phy1,phy2,phy3,phy4,phy5,phy6,A4,phy7,phy8,phy9,phy10,phy11,phy12,phy13,phy14,phy15,phy16,phy17,phy18,phy19,phy20,phy21,phy22,phy23,A5,phy24,phy25,phy26,N1,N2,N3,N4,N5,N6,R_cl1,R_cl2,R_cl3,R_cl4,R_cl5,R_cl6,R_conf1,R_conf2,R_conf3,R_conf4,R_conf5,A6,R_conf6,R_conf7,R_conf8,W_load1,W_load2,W_load3,W_load4,W_load5,Au1,Au2,Au3,Exh1,Exh2,Exh3,Exh4,Exh5,Exh6,Exh7,Exh8,Exh9,J_sat1,J_sat2,J_sat3,O_sat1,O_sat2,O_sat3,O_sat4,O_sat5,O_sat6,O_sat7,O_sat8,O_sat9,O_sat10,O_sat11,O_sat12,O_sat13,O_sat14,O_sat15,Anx1,Anx2,Anx3,Anx4,Anx5,Anx6,Anx7,Anx8,Anx9,Anx10,Anx11,Anx12,Anx13,Anx14,Anx15,Anx16,Anx17,Anx18,Anx19,Anx20,Anx21,PSI1,PSI2,PSI3,PSI4,PSI5,PSI6,PSI7,PSI8,PSI9,PSI10,PSI11,PSI12,PSI13,PSI14,PSI15,PSI16,PSI17,PSI18,age,sex,workhour,W_S_D,W_T_D,W_T_A,W_T_N,Country_2,Ex1_R,R_am1,R_am2,R_am3,R_am4,R_am5,R_am6,J_sat2_R,O_sat3_R,O_sat7_R,O_sat9_R,O_sat11_R,O_sat12_R,O_sat14_R,D4_R,D8_R,D12_R,D16_R,Phy_exp,filter_$,Sample,GR_expo,GR_bene,GR_cont,SUN_ind,SUN_dir,SUN_bene,SUN_time,EX,NOISE,R_ambi,R_conf,W_load,AUTO,J_sat,O_com,Exh,Dep,Anx,PSI,Time@Country,ZR_ambi,ZR_conf,ZW_load,ROLE_ST_2,ROLE_ST_3,GR_exposure_C,Sun_ind_C,Noise_C,Role_Stress_C,ZGR_exposure_C,ZSun_ind_C,ZNoise_C,ZRole_Stress_C,GR@Role,Sun@Role,Role2,Sun_median19,GR_expo_Median31,GR_Group,GR_group_SD,Sun_group_SD,SUN_total,R_ambi_conf,sun_dir_C,sun_total_c,role_2_c,Sun_ind@Role,Sun_dir@Role,Sun_total@Role,Sun_ind_G,Sun_dir_G,industry,job,w_exp,W_S_A,W_S_N
1,2,85,4,4,2,1,2,2,2,4,3,3,4,3,3,3,3,1,2,2,2,3,3,4,2,2,3,3,4,3,4,3,4,4,4,4,3,3,2,2,4,3,3,2,5,4,3,3,2,1,10,2,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,2,2,2,2,1,4,2,3,1,2,3,2,4,4,4,4,3,2,4,4,4,3,4,4,2,4,4,3,3,2,4,4,2,6,6,6,7,6,7,5,7,7,2,7,1,3,2,2,3,3,2,2,2,4,2,3,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,33,2,40,NA,0,0,100,3,4,3,4,2,2,2,2,1,4,4,2,3,3,2,3,4,4,4,4,0,1,3.3333333333333335,3,2,3.6,2.6666666666666665,3,10,3.8333333333333335,2.1666666666666665,2.5,3.375,3.2,3.3333333333333335,1.3333333333333333,2.6,6.333333333333333,2.8,1,1.6111111111111112,3,0.861661491834834,0.8639755788400822,-0.14011039783034035,1.7256370706749162,1.5855266728445758,0.10543333333333349,0.11350000000000016,-0.5062999999999995,1.7521370706749162,0.10759745992059142,0.11822890826609922,-0.13005673700056503,1.0998187398167407,0.058831800000000066,1.0810685726064249,42,1,1,2,NA,NA,3.25,3,-0.4439333333333333,-0.10239999999999982,0.5579999999999998,0.06333300000000007,-0.2477147999999999,-0.05713919999999988,2,1,Healthcare,CNA,2YRS,,3
1,2,73,2,1,1,1,2,2,2,2,3,3,3,2,2,3,2,1,1,4,5,3,2,5,5,5,5,5,2,4,5,3,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,3,5,90,3,4,5,2,3,3,4,5,5,5,5,5,5,4,5,3,5,5,3,5,4,3,5,2,2,3,4,5,1,2,5,2,1,1,5,1,1,1,3,3,2,5,5,5,5,5,5,2,3,1,1,1,3,2,2,3,1,3,1,1,2,3,5,1,4,3,2,3,2,3,4,3,3,7,1,7,3,3,4,4,3,3,2,3,3,3,4,3,3,3,4,3,4,5,4,NA,3,3,3,4,4,4,3,2,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2,3,3,4,3,3,2,1,3,NA,2,3,36,2,30,1,NA,NA,NA,3,3,1,1,1,1,1,1,7,2,4,3,2,3,3,3,3,3,2,4.533333333333333,0,1,2.2222222222222223,2.8,3.3333333333333335,5,5,4.75,450,3.3333333333333335,1.8333333333333333,1,1.875,1.6,3,7,3.066666666666667,3,2.4,NA,NA,3,-1.7717226929982681,-1.2074521086541767,-1.9679406500236454,-2.979174801652445,-4.9471154516760905,-1.0056777777777777,1.5135,-2.5062999999999995,-2.952674801652445,-0.8889599664867898,1.459634396635216,-0.6438132005749364,-1.85338006243106,0.9473484666666667,-22.490523964186675,21,2,1,1,1,2,5,1.5,1.8894000000000002,1.6476000000000002,-0.9420000000000002,-1.4257170000000003,-1.7798148000000005,-1.5520392000000005,2,2,Advertising,Field Merchandiser,6 months,2,
1,2,67,4,2,1,1,1,1,2,3,2,2,3,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,4,2,3,1,4,3,3,2,3,2,2,3,4,2,2,1,5,4,3,3,2,1,NA,3,2,2,1,2,2,4,4,3,3,4,4,5,4,4,2,2,5,4,4,5,2,3,2,4,5,3,2,3,NA,4,2,2,1,4,2,3,3,2,1,2,2,3,3,4,4,3,2,3,3,2,3,3,2,4,3,2,NA,4,3,3,3,3,4,3,3,4,2,4,3,4,3,3,3,5,4,2,3,2,1,2,3,4,2,3,3,3,3,1,4,3,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,2,48,1,37,1,100,0,0,3,3,4,3,3,2,2,3,3,4,2,3,3,3,2,1,4,3,3,3.6,0,1,2.2222222222222223,1.2,3.6666666666666665,3,2.3333333333333335,2.25,NA,2,2.1666666666666665,2.8333333333333335,2.75,NA,3.3333333333333335,3.3333333333333335,2.466666666666667,3.2222222222222223,2.05,1.2857142857142858,1.3333333333333333,3,1.4468579773533012,8.80709050807635e-4,NA,1.4477386864041089,NA,-1.0056777777777777,-0.48649999999999993,-0.5062999999999995,1.4742386864041088,-0.8889599664867898,-0.45665915817780806,-0.13005673700056503,0.9253826097767159,-0.3456658190476187,-3.51311078970099,39,1,1,1,1,NA,2.75,2.7857142857142856,-0.7772666666666663,-0.6023999999999998,0.3437142857142854,-0.16721699999999984,-0.2671576571428568,-0.20705348571428547,1,1,retail,sales,6 years,,
1,2,63,1,3,1,2,4,3,2,4,4,3,2,4,5,5,NA,1,1,2,5,4,4,5,4,3,5,5,1,NA,2,4,3,1,1,4,2,4,5,5,4,2,3,5,5,1,2,3,3,2,10,5,2,2,1,5,3,4,1,4,4,5,4,5,5,4,3,5,2,5,2,3,3,5,2,2,5,2,3,4,2,3,2,3,3,4,3,5,4,5,1,4,4,3,4,5,5,4,4,3,4,5,4,3,4,4,3,4,3,3,4,4,4,5,4,1,2,2,3,2,3,3,4,4,7,1,6,4,5,3,4,4,3,4,5,4,4,5,3,4,3,4,1,4,2,4,2,4,2,4,2,5,2,5,2,4,2,3,5,2,3,5,2,1,1,2,2,1,1,3,4,5,2,1,3,2,1,4,3,1,4,32,1,40,1,100,0,0,3,1,2,3,2,1,1,2,7,3,2,2,1,3,3,3,3,1,1,3.6666666666666665,0,1,2.6666666666666665,NA,2.6666666666666665,3,3.6666666666666665,2.75,20,2.3333333333333335,3.6666666666666665,1.8333333333333333,3.875,3.6,4.333333333333333,6.666666666666667,3.4,2.6666666666666665,2.3,3.0952380952380953,2.2777777777777777,3,-0.3087314792021003,1.554451474671502,0.3168471652179859,1.2457199954694016,1.5625671606873874,-0.5612333333333335,-0.48649999999999993,8.4937,1.2722199954694016,-0.4903369959238373,-0.45665915817780806,2.1818473490841064,0.7985759759962836,-0.3131682,-3.031700249203583,42,1,1,1,NA,NA,3.25,3,0.5560666666666667,-0.10239999999999982,0.5579999999999998,-0.2714669999999999,0.31028519999999993,-0.05713919999999988,1,2,IT,IT analyst,5 years,,
1,2,57,1,1,1,1,1,1,2,1,3,4,1,4,4,3,4,1,1,1,4,3,3,2,1,1,4,4,1,4,4,4,4,1,5,5,4,3,1,1,1,4,3,5,5,5,4,4,4,5,300,5,3,3,5,5,5,2,5,3,5,4,4,4,4,5,3,5,4,3,5,4,3,5,5,5,1,4,4,2,1,5,2,1,1,4,1,1,1,1,1,3,5,5,4,5,5,5,1,4,1,4,4,3,1,4,4,5,5,5,5,4,1,1,3,7,6,7,2,5,7,7,1,1,2,6,2,4,1,4,1,1,4,5,1,5,1,1,5,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,33,2,50,1,80,20,NA,3,1,1,1,2,1,1,1,2,2,1,1,5,1,2,1,1,3,1,4.133333333333334,0,1,1.1111111111111112,3.6,2,2.6,3.6666666666666665,3.5,1500,3.6666666666666665,1.3333333333333333,1.1666666666666667,2.875,4.8,1.6666666666666667,2,1.8666666666666667,4.777777777777778,1.3,1.0952380952380953,1.2222222222222223,3,-1.4791244502390346,0.17349968300866256,1.6877198543629648,-1.305624767230372,0.38209508713259277,-2.116788888888889,-0.8864999999999998,-5.5062999999999995,-1.279124767230372,-1.8855173928941709,-0.839917869140413,-1.4144478959364934,-0.8028968356251862,0.6332222761904767,5.606403854770719,30,1,1,1,1,NA,3,2.142857142857143,0.5560666666666667,-0.3523999999999998,-0.2991428571428574,0.26519014285714304,-0.16634337142857158,0.10541794285714289,1,2,Construction,Heavy equipment operator,2 years,2,
1,2,52,1,1,4,2,1,1,2,1,3,3,1,3,3,3,3,1,4,4,3,3,3,1,1,1,4,4,1,3,4,3,4,1,1,1,5,5,1,3,1,4,4,3,5,1,4,4,5,1,5,4,3,3,3,1,2,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,2,2,4,2,4,3,2,5,2,1,1,5,3,2,1,4,1,3,2,2,3,3,3,3,3,3,4,5,5,3,4,2,5,4,3,3,3,1,1,2,4,6,5,7,4,4,6,3,3,3,3,6,2,3,1,3,2,3,2,3,1,2,3,5,3,2,2,2,1,1,1,3,3,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,3,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,26,1,37.5,1,100,0,0,3,2,4,4,3,3,3,3,2,3,3,4,1,3,4,1,3,3,3,4.933333333333334,0,1,1.3333333333333333,3.1,3.6666666666666665,1,2.3333333333333335,4.5,5,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.875,2.8,2.3333333333333335,2.3333333333333335,2.466666666666667,4.555555555555555,2.6,1.380952380952381,1.5,3,2.324652705631002,1.554451474671502,-0.5970679608786666,3.879104180302504,3.282036219423837,-1.8945666666666667,-2.4865,0.49370000000000047,3.905604180302504,-1.6862059076126947,-2.3729527129908323,0.12682149478662066,2.4515447304430715,-2.275103914285714,-48.363096564685904,51,1,1,1,1,1,1.5,3.642857142857143,-0.7772666666666663,-1.8523999999999998,1.2008571428571426,-2.985931285714285,-0.933386228571428,-2.224467771428571,1,1,Government,Technician,5 years,,
1,2,51,3,4,3,3,3,2,2,5,3,3,4,1,2,3,3,1,1,3,4,2,4,3,3,3,3,1,2,2,1,1,2,3,2,4,3,3,1,2,2,2,4,3,5,1,3,1,NA,3,120,1,4,4,4,4,4,1,3,2,2,3,2,3,4,3,3,5,3,4,4,4,3,3,3,3,3,2,2,1,2,2,2,3,3,3,1,1,1,3,3,3,1,1,1,2,5,1,1,1,4,1,NA,3,3,3,4,3,2,3,NA,4,1,3,5,4,3,3,5,5,5,4,4,4,1,4,4,3,2,3,4,3,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,40,1,30,0,0,3,5,5,5,5,4,1,5,4,3,1,1,3,5,5,3,3,3,3,3.1333333333333333,0,1,3.2222222222222223,2.5,2.6666666666666665,2.2,2.3333333333333335,3,360,4.166666666666667,2,4.166666666666667,NA,NA,3,3,3,4.111111111111111,1.75,NA,1,3,3.7876439194271696,NA,NA,NA,NA,-0.0056777777777776706,-1.2864999999999998,-1.5062999999999995,NA,0.007941717279853301,-1.2231765801030179,-0.3869349687877507,NA,NA,NA,NA,1,1,2,NA,1,2.25,NA,-0.7772666666666663,-1.1023999999999998,NA,NA,NA,NA,1,1,Construction,Painter,6 months,,
1,2,49,1,1,3,2,1,2,2,2,4,4,1,4,4,4,4,1,1,2,4,4,4,2,4,4,4,4,4,4,4,4,4,2,NA,2,4,4,2,4,2,4,4,4,5,4,4,4,4,5,60,5,3,3,1,4,2,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,4,2,2,4,2,4,2,2,2,2,2,4,4,5,NA,5,2,2,4,4,4,4,2,4,2,4,4,3,NA,4,4,5,5,5,5,5,2,2,4,6,6,6,6,6,6,6,6,6,2,6,2,4,2,4,4,2,2,4,2,4,2,4,4,4,4,2,4,4,4,4,4,4,4,3,3,3,2,2,3,2,2,1,2,2,3,3,3,3,3,4,4,3,2,5,1,2,3,1,1,2,3,3,3,3,3,51,2,20,1,50,50,NA,3,1,4,4,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,3.8666666666666667,0,1,1.8888888888888888,4,2.3333333333333335,2.4,NA,4,300,2.3333333333333335,NA,2.6666666666666665,NA,5,2.6666666666666665,2,2.4,6,2.8,2.9523809523809526,2.7222222222222223,3,1.1542597345940675,NA,1.916198635887128,NA,NA,-1.3390111111111112,-1.0865,NA,NA,-1.1879271944090042,-1.0315472246217154,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,logistics,Agent,1yr,2,
1,2,48,1,1,1,1,1,1,2,1,3,3,2,3,3,3,3,1,4,4,4,3,3,4,1,4,3,4,1,4,4,3,3,2,1,1,4,4,1,4,4,4,4,2,5,1,2,4,4,5,NA,5,1,2,1,3,1,5,5,3,5,5,5,5,4,5,3,5,5,3,5,5,3,5,1,1,5,2,2,5,2,5,2,1,1,1,1,3,1,2,1,2,3,4,4,4,4,4,2,1,4,1,1,3,1,1,4,4,2,3,4,2,3,3,2,3,5,6,4,7,7,1,1,4,3,5,4,3,2,2,1,3,3,4,2,2,3,5,3,3,2,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,3,1,3,3,1,1,1,2,1,1,23,1,40,1,60,40,NA,3,1,3,2,2,2,2,2,3,4,2,4,1,3,4,3,3,3,3,4.466666666666667,0,1,1.4444444444444444,3,4,1.8,2.3333333333333335,4,NA,1.5,1.6666666666666667,2.1666666666666665,1.875,3,2.6666666666666665,3.3333333333333335,2.7333333333333334,4.222222222222222,1.85,1.0952380952380953,1.5555555555555556,3,0.27646500631636683,-1.2074521086541767,-0.36858917935450347,-0.9309871023378099,-1.2995762816923133,-1.7834555555555556,-1.6864999999999999,-3.5062999999999995,-0.9044871023378099,-1.5865501649719567,-1.6064352910656226,-0.9006914323621221,-0.5677376978613361,0.7882873555555558,7.58231537889786,28,1,1,1,1,1,2,2,-0.7772666666666663,-1.3523999999999998,-0.44200000000000017,0.7454330000000002,0.34355186666666665,0.5977608000000002,1,1,IT,POS Technician,3 months,2,
1,2,47,1,1,1,1,1,1,2,5,1,1,5,1,1,1,1,1,5,5,5,1,1,5,1,5,3,5,5,1,3,1,3,5,1,5,1,1,5,5,5,1,1,1,5,5,1,1,1,2,0,5,2,2,1,4,1,5,4,1,5,4,4,4,4,5,1,5,4,1,5,4,2,4,5,2,1,1,2,5,5,1,2,5,5,5,4,4,1,5,1,4,5,4,5,5,5,5,1,1,1,1,1,3,2,1,2,3,4,1,4,2,5,5,1,4,4,2,4,2,1,1,3,1,7,1,7,2,5,2,4,4,5,2,2,1,5,1,1,5,1,5,1,3,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,39,1,40,1,100,0,0,3,1,1,2,1,1,1,1,7,4,4,5,5,5,5,1,1,2,2,3.533333333333333,0,1,2.7777777777777777,1.2,5,5,2.3333333333333335,1,0,1.8333333333333333,3.1666666666666665,1.1666666666666667,1.25,2.8,3.6666666666666665,7,4.333333333333333,2.4444444444444446,1.25,1.380952380952381,1.2777777777777777,3,-1.4791244502390346,-2.0705469784434514,-0.5970679608786666,-3.549671428682486,-4.146739389561152,-0.4501222222222223,1.5135,5.4937000000000005,-3.523171428682486,-0.39068125328309916,1.459634396635216,1.4112126537225491,-2.2114793874096166,0.5526214825396828,-26.8359967722745,17,2,1,1,NA,2,4,1.2142857142857142,-0.7772666666666663,0.6476000000000002,-1.227714285714286,-1.858145571428572,0.9542613904761903,-0.7950677714285718,2,1,IT,software engineer,"1 year, 1 month",,
1,2,42,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,120,5,1,1,1,1,NA,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,6,1,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,2,25,NA,0,NA,0,3,1,3,3,3,3,3,3,7,3,3,3,3,3,3,4,3,2,2,3,0,1,3,3,3,3,3,3,480,NA,1.3333333333333333,3,3,3,3,6.666666666666667,3,4,2.05,3,3,3,1.7394562201125348,0.3461186569665175,-0.36858917935450347,2.0855748770790523,1.7169856977245488,-0.2279,-0.48649999999999993,-5.5062999999999995,2.1120748770790523,-0.19136976800162292,-0.45665915817780806,-1.4144478959364934,1.3257508126820836,-0.12716819999999995,-5.033074432079379,42,1,1,1,NA,NA,3,3,-0.11059999999999981,-0.3523999999999998,0.5579999999999998,-0.2714669999999999,-0.061714799999999875,-0.19663919999999985,1,1,marketing,Telemarketer,7 months,2,
1,2,36,3,4,4,4,5,5,2,4,4,5,5,5,5,4,4,1,4,4,4,3,4,3,5,5,5,4,3,4,4,3,4,5,4,4,4,3,3,3,3,4,4,3,5,4,4,4,3,5,200,4,5,5,5,5,5,3,4,5,5,4,4,3,4,5,5,4,4,4,5,3,3,4,4,3,3,NA,4,4,5,4,2,4,5,5,2,3,4,4,4,4,4,4,4,3,3,4,4,4,5,4,4,3,5,4,4,4,3,3,4,4,4,4,3,6,5,5,5,4,4,5,5,5,6,3,3,4,4,3,3,4,4,4,3,3,3,4,5,5,4,4,4,4,4,5,5,5,4,1,1,1,1,1,5,2,3,3,2,3,2,2,2,1,1,1,1,1,1,4,3,4,3,1,4,1,1,2,4,NA,4,29,1,45,1,30,0,0,3,2,2,2,2,3,3,2,5,3,2,3,2,1,2,2,3,3,2,4.133333333333334,0,1,4,4.2,4,3.8,3.3333333333333335,3.75,1000,4.5,3.5,2.3333333333333335,4.25,3.6,3.6666666666666665,4.666666666666667,3.1333333333333333,4.888888888888889,2.05,2.857142857142857,NA,3,0.5690632490756005,2.0723083965450666,0.3168471652179859,2.641371645620667,2.958218810838653,0.7721,0.3134999999999999,7.4937000000000005,2.667871645620667,0.7055319157650202,0.3098582637474016,1.9249691172969206,1.674623072762133,0.7617317999999997,4.313948450968621,48,1,2,2,NA,NA,3.625,3.4285714285714284,0.22273333333333367,0.2726000000000002,0.9865714285714282,0.3092901428571426,0.2197423428571431,0.2689393714285715,2,2,business,Field manager,3 years,,
1,2,32,2,2,4,3,2,4,2,3,4,4,3,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,20,4,3,3,2,4,3,3,4,4,4,4,4,4,4,5,4,4,4,3,5,4,4,4,2,2,4,2,2,4,3,3,2,2,2,3,1,2,1,2,1,2,4,3,4,3,4,4,3,3,2,3,2,3,4,4,3,3,4,3,3,3,3,3,2,3,3,2,2,2,3,3,2,3,3,3,4,4,3,3,3,3,2,4,3,3,3,4,3,2,3,3,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,3,1,1,4,2,1,1,1,1,2,1,3,28,2,40,1,70,30,0,3,2,2,3,2,3,2,2,5,3,2,3,2,3,3,2,3,3,3,4.066666666666666,0,1,3,4,3.6666666666666665,4,4,4,100,2.8333333333333335,1.5,2.3333333333333335,3,3.2,2.6666666666666665,4,2.8,2.5555555555555554,2.15,1.380952380952381,1.6111111111111112,3,0.5690632490756005,0.3461186569665175,-0.14011039783034035,0.915181906042118,0.7750715082117776,-0.2279,0.5135000000000001,-4.5062999999999995,0.941681906042118,-0.19136976800162292,0.5014876192287041,-1.1575696641493076,0.5910980329279555,-0.06205391428571427,2.4643815481122235,38,2,1,1,NA,NA,4,2.7142857142857144,0.8894000000000002,0.6476000000000002,0.27228571428571424,0.13981871428571427,0.2421709142857143,0.17633222857142858,2,2,retail,manager,3 years,2,
1,2,31,4,4,2,2,4,4,2,4,4,5,4,4,4,4,4,1,5,4,5,5,5,4,4,5,4,5,4,5,5,5,5,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,5,2,30,4,2,3,2,4,1,4,4,4,5,4,5,5,4,5,5,5,4,3,5,4,4,5,4,2,5,3,4,2,4,4,2,4,5,4,2,4,4,5,2,4,4,5,4,4,4,5,4,5,3,4,4,3,4,4,4,3,2,3,3,3,4,4,3,4,4,5,4,4,5,5,5,5,5,3,6,4,4,3,5,4,4,4,4,4,5,3,4,4,3,4,2,3,3,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,1,2,2,2,1,1,4,2,2,2,2,1,2,4,2,26,1,40,1,100,NA,NA,3,2,2,1,2,2,2,1,5,3,2,2,3,2,3,2,1,2,3,4.466666666666667,0,1,3.7777777777777777,4.4,4.666666666666667,4.4,4,4,60,2.3333333333333335,3.5,1.6666666666666667,4,2.8,3.6666666666666665,5.333333333333333,3.533333333333333,4.555555555555555,2.6,2.142857142857143,2.1666666666666665,3,-0.6013297219613339,1.7270704486293569,-0.5970679608786666,1.125740726668023,0.5286727657893564,0.5498777777777777,0.9135000000000004,7.4937000000000005,1.152240726668023,0.5062204304835439,0.8847463301913089,1.9249691172969206,0.7232652850411694,0.3068317999999999,5.319895435026264,42,2,2,2,NA,NA,4.25,3,0.8894000000000002,0.8976000000000002,0.5579999999999998,0.5097330000000001,0.4962852,0.5008608,2,2,information technology,information technology specialist,8 years,,
1,2,27,1,1,1,1,1,1,2,1,3,3,1,4,4,3,2,1,1,3,2,3,1,5,2,4,4,4,1,4,5,5,4,5,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,30,5,2,1,1,3,1,5,5,3,5,4,5,5,4,5,3,5,5,2,5,5,3,5,4,4,1,4,4,1,2,5,2,1,1,5,1,3,3,3,1,3,4,5,5,5,5,5,3,4,2,1,1,3,2,4,1,3,4,4,4,4,3,3,1,2,5,5,1,4,2,3,1,1,7,1,7,4,4,2,2,4,4,2,3,4,5,2,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,22,1,40,1,NA,NA,NA,3,1,2,1,1,1,1,1,7,4,4,2,4,4,5,1,2,1,1,4.333333333333333,0,1,1.4444444444444444,3.2,2,4.8,4,5,150,1.5,2.3333333333333335,1.1666666666666667,2.25,3.8,2.3333333333333335,7,3.7333333333333334,2.6666666666666665,1.15,1.0476190476190477,1.3888888888888888,3,-1.4791244502390346,-0.689595186780612,0.5453259467421491,-2.1687196370196467,-1.6233936902774975,-1.7834555555555556,1.3135,0.49370000000000047,-2.1422196370196467,-1.5865501649719567,1.2680050411539137,0.12682149478662066,-1.3446593555422748,1.1704564031746034,-14.175067338159003,25,2,1,1,1,2,4.5,1.7857142857142858,0.8894000000000002,1.1476000000000002,-0.6562857142857144,-0.8620312857142858,-0.5837005142857145,-0.7531534857142859,2,2,IT,QA Tester,2 Years,,
1,2,121,1,1,1,1,1,1,2,1,4,4,1,4,4,3,3,1,1,1,1,4,3,3,1,1,5,5,1,5,5,3,5,1,1,1,5,3,1,1,4,5,3,1,5,1,5,5,4,1,15,2,5,5,4,5,3,2,5,3,5,5,5,5,4,5,3,5,5,2,5,5,2,5,4,4,3,1,1,5,3,2,2,1,1,1,1,4,1,3,1,4,4,4,4,5,5,5,3,4,3,4,4,3,3,4,4,5,5,4,4,4,5,5,2,4,5,4,2,3,4,3,2,3,5,4,5,3,3,3,3,4,4,5,3,4,3,4,3,4,2,3,5,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,5,4,5,1,3,3,1,2,1,1,1,1,2,1,1,1,4,31,2,24,0,0,0,100,3,4,2,2,2,1,1,1,4,3,1,2,2,3,4,2,4,3,3,4.333333333333333,0,1,1.2222222222222223,3.7,1,1.6,1,4,15,4.333333333333333,2.3333333333333335,1.5,3.625,4.4,4,4.666666666666667,3,3.3333333333333335,1.7,1.5714285714285714,2.2777777777777777,3,-0.8939279647205675,1.209213526755792,1.2307622913146385,0.3152855620352245,1.546047853349863,-2.0056777777777777,-1.8864999999999998,0.49370000000000047,0.34178556203522453,-1.7858616502534328,-1.798064646546925,0.12682149478662066,0.21454457815238415,-0.5461174063492062,-3.2069739285765113,38,1,1,1,1,1,1.375,2.7142857142857144,-2.1106,-1.9773999999999998,0.27228571428571424,-0.5136669999999999,-0.5746862285714285,-0.5384177714285713,1,1,healthcare,rn,2.5 yrs,,3
